did,name,gender
659990,Marcus Strickland,male
3772952,Dima Drjuchin,male
430619,Jone Takamäki,male
1970721,Walter J. Blanton,male
430630,Jone Takamäki Trio,unknown
987688,Frank Rosaly,male
2626095,Valentin Ceccaldi,male
266802,Dirk Bogaert,male
299573,Morris Jennings,male
299576,Arthur Hoyle,male
561722,Espen Rud,male
660029,Warren Wolf,male
660030,Vicente Archer,male
332351,Georgia Anne Muldrow,female
299592,Rodgers Grant,male
299593,Gene Bertoncini,male
4002378,James Brandon Lewis,male
397900,Donald Palmer,male
1184334,Philippe Baden Powell,male
1184335,Robert Stringer,male
266834,Gary Windo,male
266835,Richard Sinclair,unknown
266836,Mongezi Feza,male
397911,Madeleine Peyroux,female
332376,John Lenehan,male
332377,Simon Haram,male
168537,William Allen,male
299626,Joachim Kühn,male
1938029,Toshinao Tsukui,male
496239,Julien Wilson,male
1577582,Oliver Wood,male
5149302,Maya Bennardo,female
4727,Tortoise,unknown
823928,Damion Reid,male
561790,丈青,male
299647,Richard Bona,male
561792,みどりん,male
561793,秋田ゴールドマン,male
561791,社長,male
70283,Keely Smith,female
70285,Dror Feiler,male
3281555,Louis Cole,male
299682,The Ray Bryant Combo,unknown
332450,Jimmy Lewis,male
135847,Michael Brecker,male
135848,Anthony Jackson,male
135849,Harry Lookofsky,male
135850,Eric Gale,male
1741491,Samuel Hällkvist,male
430773,La Lupe,female
3150521,Giulio Carmassi,male
37565,Charlie Hunter,male
135870,Bob Cranshaw,male
135871,Billy Higgins,male
365248,Flying Lotus,male
135873,Cedar Walton,male
135874,Reggie Workman,male
135872,Hank Mobley,male
2364095,Lisa Alvarado,female
955084,Sascha Kleis,male
135885,Elvin Jones,male
496334,工藤冬里,male
135887,Earl Klugh,male
135891,Darryl Brown,male
758484,Eliot Zigmund,male
37590,Nelson Rangell,male
135899,Harold Jones,male
1053408,"Harry ""H.T."" Saunders",male
430823,Gene Krupa Trio,unknown
2822887,Réjean Émond,male
430825,Stan Freeman,male
299754,Richie Kotzen,male
299755,Alex Skolnick,male
135916,André Arpino,male
365294,Peer Wyboris,male
4100850,Peter Gordon,male
365299,Pedro Iturralde,male
135922,Mel Brown,male
529141,Tord Bengtsson,male
529142,Bosse Skoglund,male
135927,O’Donel Levy,male
135930,Sonny Stitt,male
529138,Ove Karlsson,male
529139,Roland Keijser,male
168701,The Blue Notes,unknown
135931,Mike Longo,male
201472,Lani Groves,female
332553,Patience Higgins,male
267024,Tony Oxley,male
332573,Danny Stiles,male
660260,David “Homefries” Humphreys,male
2102057,Kevin Norton,male
332589,Jimmy Madison,male
693037,Mel Zelnick,male
496436,Sarah Murcia,female
955192,Anne Goodman,female
168772,Lars Horntveth,male
398149,Petsye Powell,female
529221,Dominguinhos,male
955213,Zdzisław Piernik,male
332622,Gerald Vinci,male
332624,Marlo Henderson,male
332625,Jeff Porcaro,male
529233,Dom Salvador e Abolição,unknown
267089,Stéphane Grappelli,male
463696,Elmo Hope,male
267099,Don Alias,male
267102,Dave Weckl,male
37728,David Benoit,male
37730,Dave Grusin,male
37731,Chick Corea,male
37732,Joe Williams,male
37733,Gerry Mulligan,male
37735,Lee Ritenour,male
37737,Dave Brubeck,male
37749,Harold Budd,male
70519,Stian Carstensen,male
70526,Chico Hamilton,male
398209,Thomas Heberer,male
496516,John Heley,male
2167690,Heiða Karine Jóhannesdóttir Mobeck,female
299918,John Tropea,male
889756,Louis Price,male
5032,Spring Heel Jack,unknown
299947,Dick Reynolds,male
299948,June Christy,female
267185,Allen Eager,male
267186,Kai Winding,male
168883,大蔵雅彦,male
660407,Harold Bemko,unknown
5049,Robert Wyatt,male
267191,Dane Little,male
136123,Sam Most,male
267197,Jimbo Ross,male
70590,Michel Polnareff,male
234424,William Winant,male
267202,John Wittenberg,male
136133,Lionel Hampton,male
267206,Melissa Hasin,female
136135,Allen Toussaint,male
136140,川崎燎,male
136142,Freddie Robinson,male
103375,Tin Hat Trio,unknown
136152,Harold McNair,male
463835,Lorna Bannon,female
791520,Nabil Khaiat,male
398310,Nate Wood,male
431081,Jakko Jakszyk,male
163836,Jill Saward,female
136174,Jimmy Ponder,male
234482,Adam Deitch,male
136179,John McLaughlin,male
8197110,John Clementson,male
332791,Nat Hentoff,male
332794,Buell Neidlinger,male
332796,Pete La Roca,male
398334,Ches Smith,male
365565,François Tusques,male
300031,Frank Rosolino,male
300033,Pete Candoli,male
1479681,Stephanie Griffin,female
824324,Adam Betts,male
300032,George Roberts,male
136198,Ralph MacDonald,male
824326,Matt Calvert,unknown
300037,Conrad Gozzo,male
300038,Ray Linn,male
1283083,Colin Vallon,male
300044,Gerald Wiggins,male
300045,Judy Garland,female
300040,Rolf-Erik Nystrøm,male
300052,Steve Argüelles,male
562206,Tony Inzalaco,male
562209,Kurt Bong,male
562211,Leon Cohen,male
1152046,Andreas Ulvo,male
1152047,Sigurd Hole,male
791618,Johannes Schleiermacher,male
529489,Mark Portmann,male
300122,Dave McRae,male
300123,Phil Miller,male
37997,Mari Boine,female
562289,Christian Engfelt,male
300147,Billy Kilson,male
955510,Sammy Nortey,male
955511,Acheampong Welbeck,male
431229,Joel McNeely,male
5253,Joyce,female
955528,Margit van der Zwan,female
5262,Tenório Jr,male
562320,Ted Emmett,male
398495,Frank Gant,male
70826,Mahavishnu Orchestra,unknown
464044,Ron Clark,male
857263,稲垣次郎,male
38064,Yuka Honda,female
300225,Katie Noonan,female
464066,Shawn Mann,male
1152200,Becca Stevens,female
791759,Maraca,male
9475282,Nora Beisel,female
70870,Graham Haynes,male
201943,Release Music Orchestra,unknown
464085,Joe Meyer,male
464092,David Walther,male
201948,Embryo,unknown
464100,Phil Yao,male
464102,Margaret Wooten,female
2462950,Moose Loose,unknown
464106,Trevor Handy,male
5355,Terry Callier,male
1709295,Ray Malone,male
10818802,Jørgen Thorup,male
333056,Doug Wieselman,male
627971,Harold Land Quintet,unknown
627975,Billy James,male
38153,Kammerflimmer Kollektief,unknown
1119516,高橋結子,female
398627,Milton Thomas,male
398634,Paul Shure,male
398638,Jack Shulman,male
4592944,"Lawrence ""Lo"" Leathers",male
38194,Luis Gasca,male
267573,Aghora,unknown
38200,Dave Samuels,male
38201,Louis Armstrong,male
398651,T Lavitz,male
398652,Steve Morse Band,unknown
38207,Maynard Ferguson,male
38210,Pat Metheny Group,unknown
726344,Gylan Kain,male
5451,David Axelrod,male
38236,James Mtume,male
2168169,The Petrojvic Blasting Company,unknown
1676651,Michele Rosewoman,female
169335,Fritz Pauer,male
169336,Don Menza,male
398714,Oren Marshall,male
267642,Fernando Saunders,male
267645,John Catchings,male
267654,Dave Mason,male
2889095,Max Jaffe,male
3872142,Booker Little,male
693648,Angela Davis,female
464273,Newman Baker,male
333205,Clifton Anderson,male
1185174,KENSO,unknown
857497,The Pyramids,unknown
267675,John Lewis,male
660895,Bob Birch,male
857508,Idris Ackamoor,male
333221,Jacques Bolognesi,male
333237,Jorge José da Silva,male
267707,Gordon Edwards,male
267708,Bob Stewart,male
267709,Carlos Ward,male
267710,Roswell Rudd,male
7181760,Isaiah Collier,male
7181764,Isaiah Collier & The Chosen Few,unknown
267717,Jeff Hamilton,male
267718,John Pisano,male
267719,John Clayton,male
3446218,Sons of Kemet,unknown
497099,Kaspar Rast,male
693706,Mario Pavone,male
1414605,Tosin Abasi,male
497102,Nik Bärtsch’s Ronin,unknown
202191,Basil Kirchin,male
4298205,Abdullah Sami,male
923103,Maya Gunji,female
3511779,Markó Ádám,male
4232676,Miguel Gorodi,male
3511782,Kertész Márton,unknown
3151344,Offering,unknown
267765,Jack Rothstein,male
300546,Hank D'Amico,male
300548,Harvey Phillips,male
300551,Don Arnone,male
300554,Cutty Cutshall,male
202252,Gene McDaniels,male
529935,村上“ポンタ”秀一,male
202258,Bill Cosby,male
267794,Seamus Beaghen,male
300566,Teddy Charles,male
235031,Hugh Hopper,male
235032,Keith Tippett,male
235033,Elton Dean,male
169495,Gordon Beck,male
235034,Joe Gallivan,male
366100,Larry Ochs,male
366109,Curlew,unknown
202275,Gregory Porter,male
300580,Willie Jones,male
300579,J. R. Monterose,male
5683,Carlos Garnett,male
1119804,Jürgen Benz,male
202309,Albert Ayler,male
202310,Chris McGregor’s Brotherhood of Breath,unknown
202316,Phil Minton,male
824909,"Phineas Newborn, Jr.",male
824910,Calvin Newborn,male
6297172,Immortal Onion,unknown
169574,Ray Parker Jr.,male
1480297,Heidi Alexander,female
398953,Gwen Owens,female
530027,Benoît Corboz,male
398959,Børge Fjordheim,male
300656,Isaac Smith,male
431745,Cheryl Bentyne,female
759429,Bart Knol,male
3380871,Isaiah Gage,male
1939085,Quintino Cinalli,male
628369,Agathe Max,female
300693,Matt Wilson,male
300694,Bill Mays,male
38564,John Ellis,male
2758318,Greg Coates,male
1382084,Dominique Tremblay,male
595653,Frankie Dunlop,male
1087174,Black Motor,unknown
1087176,Simo Laihonen,male
8656590,Kenneth Essex,male
366289,Pat Robinson,male
4429530,Mario Rom,male
4003548,Billy Test,male
300765,Paul Wertico,male
268007,Don Bailey,male
300786,Adam Nussbaum,male
1611507,Loren Stillman,male
661246,Joan Albert Amargós,male
3282691,Melanie De Biasio,female
268036,Hugh Masekela & The Union of South Africa,unknown
497417,Bob Peterson,male
366356,David Sandström,male
136992,GROUND‐ZERO,unknown
136998,Glen Velez,male
268074,Cannonball Adderley Sextet,unknown
1054511,Manfred Herten,male
530229,Dov Scheindlin,male
595768,Geoffrey Keezer,male
2201401,Simon Mavin,male
300862,Al Gafa,male
268095,Chris Laurence,male
333635,Henry Franklin,male
300870,Marvin Sewell,male
1349447,Zara McFarlane,female
300876,Ernst Ströer,male
333644,"Lambert, Hendricks & Ross",unknown
2692944,Leland Whitty,male
1021780,Taylor Ho Bynum,male
1939287,Gustavo Moretto,male
5576537,吉田篤貴,male
661339,Niño Josele,male
3577696,Slowly Rolling Camera,unknown
3577698,Deri Roberts,male
300910,Ryan Sawyer,male
300911,Matt LaVelle,male
3348341,Capcom Sound Team Alph Lyla,unknown
3577726,Victoria Stapleton,female
104319,Steve Jansen,male
989059,Paul Winter Consort,unknown
268169,Valerie Simpson,female
923535,Charles Eubanks,male
825231,Augie Haas,male
956308,Timothy Eckert,male
1349532,Cory Smythe,male
1677215,Michael T.A. Thompson,male
235447,Rosemary Clooney,female
268216,Jorge Dalto,male
268217,Phil Upchurch,male
300988,Alex Malheiros,male
300989,Ivan Conti,male
464839,Hild Sofie Tafjord,female
2463690,Lynn Vartan,female
38863,Aretha Franklin,female
661457,Hüsnü Şenlendirici,male
530401,Trevor Dunn's Trio-Convulsant,unknown
530402,Mary Halvorson,female
6821865,Àbáse,unknown
268269,The George Benson Quartet,unknown
268270,Al Harewood,male
268271,Mickey Tucker,male
628721,Bebeto Castilho,male
137203,山下洋輔,male
399356,Tommaso Colliva,unknown
169989,Eberhard Weber,male
268295,Claudia Acuña,female
268297,Luis Conte,male
170010,Ralph Towner,male
170011,Bill Connors,male
497691,Melvin Glover,male
497693,Al-Hammel Rasul,male
497695,Ronnie Toler,male
497696,Lon Moshe,male
497694,Richard Watkins,male
432166,大野俊三,male
274771,Audrey Martells,female
301099,The Dixie Hummingbirds,unknown
301100,Roger Hawkins,male
301101,Bobby Scott,male
202798,Hans Magnus Ryan,male
268336,Warren Smith,male
628786,Jean Claude Jean,male
170037,Yamataka Eye,male
268348,Fred Hopkins,male
268350,Lawrence D. “Butch” Morris,male
432195,Leo Svensson,male
268361,James Newton,male
3774537,João Pais Filipe,male
661584,横田年昭,male
301138,Andrew White,male
432208,Lina Nyberg,female
3512407,小川慶太,male
1153112,The Hollywood String Quartet,unknown
301147,Bill Evans Trio,unknown
464983,Elliot Bergman,male
464994,Matt Bauder,male
3020896,Julien Soro,male
858220,Le Scrawl,unknown
301167,Bob Bain,male
301172,Alex Buess,male
333943,Min Xiao-Fen,female
1611895,Adrian Younge,male
2037884,Kae Tempest,other
1480827,Fred Tompkins,male
596094,Corey Wilkes,male
6268,Tuxedomoon,unknown
6277,Dido,female
366729,Denardo Coleman,male
1546398,Malcolm Pinson,male
727207,上原ひろみ,female
366761,Iain Ballamy,male
39096,Michael Kandel,male
366777,Mary Lou Williams Trio,unknown
891084,Denny Morouse,male
497868,Jamie Glaser,male
628949,Sam Butera & the Witnesses,unknown
2922710,宮城純子,female
1710301,Watson Clis,male
104670,Blossom Dearie,female
104673,Joe Pass,male
1153250,George Dumitriu,male
104677,Manfredo Fest,male
104679,Milton Cardona,male
1513711,Emmanuel Séjourné,male
530673,Arnold Eidus,male
956659,Joseph Kimura,male
4495603,Ruby Rushton,unknown
366837,Dudley Phillips,male
334073,Marshall Sosson,male
2267386,Sam Gendel,male
6397,Didier Lockwood,male
268553,Willie Ruff,male
8034578,Falle Nioke,male
1153305,Henk Zomer,male
268577,Richard Landrum,male
7182631,Quinsin Nachoff's Flux,unknown
301352,Chauncey Morehouse,male
334131,Skaila Kanga,female
334130,The Martyn Ford Orchestra,unknown
301372,Jack Teagarden,male
334142,Kiane Zawadi,male
6465,Jan Jelinek,male
1448257,George Brown,male
776320,Guðmundur Ingólfsson,male
1579352,Angelica Sanchez,female
170329,Paul Desmond,male
334169,広瀬淳二,male
137570,The Bad Plus,unknown
2693480,Guillaume Perret & The Electric Epic,unknown
465259,Jack Ellory,male
3283314,Photay,male
268662,June Pointer,female
465272,Jesper Nordenström,male
563577,Kevin Soffera,male
137617,島健,male
301457,John Dickson,male
1350041,Byron Allen Trio,unknown
6330779,Paul Brändle,male
5544358,Stephanie Matthews,female
661928,Chris Dave,male
465327,George Recile,male
268722,Lawrence Killian,male
629182,Björn Samuelsson,male
563651,Carol Robbins,female
4102604,Bryony Jarman-Pinto,female
465367,Maria Bethânia,female
1677798,Frederah,male
268776,Lizz Wright,female
334313,Sanford Allen,male
596458,Colette Magny,female
334319,Seymour Berman,male
334323,Noel DaCosta,male
72186,Andrew Liles,male
334333,Harry Wimmer,male
334334,David Sackson,male
301567,Fred Sherry,male
2759196,"Manuel ""Guajiro"" Mirabal",male
4102695,São Paulo Underground,unknown
301612,Sonny Clark Trio,unknown
334380,Ira Gitler,male
170554,Spyro Gyra,unknown
727611,Barthélemy Attisso,male
727615,Ndiouga Dieng,male
105024,Jazz Celula,unknown
2005589,Philip Dizack,male
301667,John Lee,male
432745,Rick Shlosser,male
170609,Charles Davis,male
203398,Babatunde Olatunji,male
432780,Henri René & His Orchestra,unknown
236178,Robin Williams,male
1383061,Kurt Smith,male
1907347,From,unknown
1907351,Klaus Göbel,male
301721,Jim Buffington,male
563867,Roger Wilkie,male
301724,Bill Watrous,male
301725,Jack Jennings,male
268962,Terje Rypdal,male
268963,Arild Andersen,male
432806,Julián Corrales Subidá,male
432808,Yanko Pisaco Pichardo,male
563882,Liberty Ellman,male
563881,Rudresh Mahanthappa,male
1415849,Mingus Big Band,unknown
301742,David Abel,male
432818,Lázaro Villa,male
236212,"Grover Washington, Jr.",male
432820,Lino Borges,male
268985,Jacques Schols,male
432829,Alejandro Pichardo Pérez,male
1120958,Ellen Westermann,female
432833,Filiberto Sanchez,male
268995,Hélcio Milito,male
301764,Dori Caymmi,male
301770,Sam Brown,male
1546956,Scott Thomson,male
400081,Tom Salisbury,male
269015,David Fiuczynski,male
334552,Fred Hersch,male
334551,Nasheet Waits,male
858843,Kenneth Burward‐Hoy,male
858849,Jerry Epstein,male
334574,Joe Howard,male
334576,Ted Nash,male
1448696,The Andrzej Trzaskowski Quintet,unknown
170754,Tony Bennett,male
3152654,Münchner Alphornkollektiv,unknown
236305,Kem,male
334610,Mikael Jakobsson,male
334611,Severi Pyysalo,male
334612,Kim Rantala,male
2530069,岡本郭男,male
72480,Jerome Richardson,male
1416000,月光恵亮,male
2693981,Seth Weaver,male
498528,Karen Street,female
4496233,Dan Urness,male
924522,Jutta Hipp,female
564076,Daudeth Azevedo,male
2694006,José Aponte,male
3382167,Erik van Geer,male
3382169,Trigg & Gusset,unknown
269211,Larry Coryell,male
269216,Danny Toan,male
269218,Jeff Kievit,male
367524,Ralf Hübner,male
269222,Ahmed Abdullah,male
269221,Joe Rigby,male
269223,The Legendary Master Brotherhood,unknown
269228,Alan Silva and The Celestrial Communication Orchestra,unknown
465856,Martin Kratochvíl,male
596931,佐藤允彦,male
596933,鈴木宏昌,male
596941,猪俣猛,male
334798,John Mulkerin,male
236495,"Gregory ""Sugar Bear"" Eliot",male
203739,Maxine Nightingale,female
3677159,Ambroos De Schepper,male
269288,Derek Watkins,male
269287,Martin Kershaw,male
433140,Jose Jimenez,male
269321,Sacha Distel,male
203791,Talib Kibwe,male
302097,Billy Kaye,male
302096,Butch Cornell,male
334876,Jason Lindner,male
334877,Jimmy Greene,male
334878,עמוס הופמן,male
334880,אבי ליבוביץ',male
334886,Kenji Bunch,male
334888,Eric McPherson,male
236601,Fred Van Hove,male
269369,Bossa Rio,unknown
269371,Kevin Osborne,male
695363,Mike Adcock,male
728132,DJ Wojak,male
564291,Tamia,female
728135,Wojciech Mazolewski,male
236623,John Taylor,male
367705,Johannes Fink,male
367707,Daniel Erdmann,male
367711,Mika Kallio,male
629858,Dom Chacal,male
466022,Jamal Moss,male
367722,Kevin Mulligan,male
334965,Anne LeBaron,female
367736,Anthony Sophos,male
6134905,Jabrille Williams,male
302202,Sarah Adams,female
6134904,David McGraw,male
2792573,Wayne Graham,male
302207,Martha Mooke,female
466054,Manfred Long,male
269449,José Carlos,unknown
892049,Janne Louhivuori,male
367763,Tommy Hunter,male
662674,Walter Hack,male
236692,Michael Hughes,male
597142,Steve Davis,male
7321,菊地雅章,male
2202778,Niamh Molloy,female
466100,Steve Adams,male
138421,Josie James,female
531643,Ultralyd,unknown
728264,Ramon Flores,male
72922,Jason Kahn,male
105692,Gerry Brown,male
236764,Jon Mark,male
793830,Helge Norbakken,male
597273,Jukka Tolonen Band,unknown
269597,Artie Shaw,male
302367,Patricia Dallio,female
302368,Alain Eckert,male
400677,Birch Johnson,male
1350950,Gareth Flowers,male
40235,Hubert Laws,male
269616,Mae McKenna,female
302399,Tom Coster,male
1908034,Robert Lockart,male
531791,Peter Schulze,male
3087696,Peter Rikkers,male
2006356,Ray Suen,male
236892,Theo Travis,male
1121634,Adam Jędrzejowski,male
335207,Marty Paich Orchestra,unknown
367982,Marty Sheller,male
630133,Gianluigi Trovesi,male
531837,Josh Berman,male
204170,Jason Miles,male
40336,Swing Out Sister,unknown
302494,Rod Levitt,male
302495,Al Epstein,male
302498,Carl Fontana,male
1154468,岡崎広志,male
368045,Polar Bear,unknown
368046,Sebastian Rochford,male
499135,Mike Wofford,male
302528,Augie Johnson,male
892352,Jim Herndon,male
3251663,Arooj Aftab,female
925140,William Lockhart,male
368085,Amedeo Tommasi,male
269802,Joe Venuti,male
1220078,ግርማ በየነ,male
859638,小埜涼子,female
302596,Colin Hodgkinson,male
1482249,Yoshie Fruchter,male
597514,Emmett Kelly,male
