272583,Tony Lane,1944,1,United States
631627,Herbie Lewis,1941,1,United States
669484,Walter Davis Jr.,1932,1,United States
1195192,Edmund Shea,1942,1,United States
462066,Leon Ndugu Chancler,1952,1,United States
964761,Robin Mitchell,,1,United Kingdom
957190,Eddie Khan,1935,1,United States
1063758,J.C. Moses,1936,1,United States
907282,Prince Lasha,1929,1,United States
282845,Sonny Simmons,1933,1,United States
45451,Woody Shaw,1944,1,United States
76076,Pepper Adams,1930,1,United States
445869,Barbara Wojirsch,,2,Germany
183807,Dewey Redman,1931,1,United States
158346,Paul Motian,1931,1,United States
987554,Kamasi Washington,1981,1,United States
1837566,Adam Stover,,1,Los Angeles
1213594,Artyom Manukyan,1983,1,Los Angeles
1456134,Benjamin Tierney,,1,United States
379904,Dexter Story,,1,Los Angeles
272712,Dwight Trible,,1,Los Angeles
1588328,Igmar Thomas,,1,United States
1849473,Jason Morales,,1,United States
720479,Kevin Moo,1974,,United States
673843,Leon Mobley,1961,1,United States
189937,Lucia Micarelli,1983,2,United States
388992,Matt Colton,1975,1,United Kingdom
74612,Mike Park,,1,United States
685573,Miles Mosley,1980,1,United States
712547,Stephen Bruner,1984,1,Los Angeles
243063,Stephen Marcussen,,1,Hollywood
590213,Thalma de Freitas,1975,2,Brazil
369938,Todd Simon,,1,United States
685252,Tracy Carter,,,United States
2381719,Troy Carter,1972,1,United States
697737,Sambrasa Trio,1965,,Brazil
21092,Hermeto Pascoal,1936,1,Brazil
267101,Booty Wood,1919,1,United States
267104,Chuck Connors,1930,1,United States
168936,Cootie Williams,1910,1,United States
578952,George Piros,,1,United States
267106,Harold Ashby,1925,1,United States
43683,Johnny Hodges,1907,1,United States
295515,Julian Priester,1935,1,United States
261905,Mercer Ellington,1919,1,United States
267096,Money Johnson,1918,1,United States
267105,Norris Turney,1921,1,United States
1140360,Raymond Ross,1924,1,United States
1291902,Roger Rhodes,,1,United States
267108,Rufus Jones,1936,1,United States
150621,Wild Bill Davis,1918,1,United States
621760,Dick Griffin,1939,1,United States
5377,George Cables,1944,1,United States
911705,Pat Robinson,,1,United States
3362,David Friesen,1942,1,United States
401325,Virgil Jones,1939,1,United States
1012591,Greg Bandy,1949,1,United States
1024203,Steve Neil,1953,1,United States
793288,Tisziji Muñoz,1946,1,United States
1024472,Jack Matthews,,1,United States
2155633,Melvin Sokolsky,1933,1,United States
1096256,Henry Riedel,,1,Germany
503900,Roberto Masotti,1947,1,Italy
236446,Barry Galbraith,1919,1,United States
4261,Ben Tucker,1930,1,United States
846179,Bernie Glow,1926,1,United States
364224,Ernie Royal,1921,1,United States
526987,Frank Rehak,1926,1,United States
753523,Garvin Bushell,1902,1,United States
514117,Gene Lees,1928,1,Canada
384920,George Marge,,1,United States
364226,Jimmy Cleveland,1926,1,United States
220199,Johnny Coles,1926,1,United States
5232,Kenny Burrell,1931,1,United States
937275,Louis R. Mucci,1909,1,United States
401331,Margaret Ross,1925,2,United States
304233,Milt Hinton,1910,1,United States
385986,Osie Johnson,1923,1,United States
283525,Val Valentin,1920,1,United States
132329,Don Sebesky,1937,1,United States
108609,Steve Gadd,1945,1,United States
70949,Flora Purim,1942,2,Brazil
11523,Joe Farrell,1937,1,United States
875466,Michael Manoogian,,1,United States
1381936,Neville Potter,,1,United States
52335,Moacir Santos,1924,1,Brazil
944611,Alberto Soluri,,1,Brazil
2037016,Armando Palla,,1,Rio de Janeiro
901985,Edmundo Maciel,,1,Brazil
944605,Elias Ferreira,,,Brazil
2037021,Geraldo Medeiros,,1,Brazil
944592,Luiz Bezerra,,1,Brazil
755246,Pedro Morais,,1,Brazil
944607,Peter Dauelsberg,1933,1,Brazil
944610,Roberto Quartin,,1,Brazil
944608,Watson Clis,,1,Brazil
144283,Wilson das Neves,1936,1,Brazil
962739,Al Richmond,,1,United States
132161,Claus Ogerman,1930,1,Germany
364227,Danny Bank,1922,1,United States
385601,David Nadien,1926,1,United States
975655,Don Hammond,1917,1,United States
2139499,Doug Allen,,1,Darien
913592,Earl Chapin,1926,1,United States
913602,George Devens,1931,1,United States
962865,Harvey Estrin,1929,1,United States
359201,Jerry Dodgion,1932,1,United States
384919,John Frosk,,1,United States
578915,Marky Markowitz,1923,1,United States
787479,Marty Morell,1944,1,United States
384924,Marvin Stamm,1939,1,United States
163772,Ralph MacDonald,1944,1,United States
1059877,Ronald Jannelli,,1,United States
2488723,Thomas Mitchell,,,Northern Ireland
1582037,Ulrich Eichberger,,1,Germany
612806,Urbie Green,1926,1,United States
384921,Victor Paz,1932,1,United States
975660,Walt Levinsky,1929,1,United States
1961774,William Slapin,1929,1,United States
240789,Alan Shorter,1932,1,United States
7368,James Spaulding,1937,1,United States
286438,Sandra Stevens,1949,2,United Kingdom
462081,Victor Pantoja,,1,United States
2022483,Bill English,1925,1,United States
251541,Major Holley,1924,1,United States
5417,Ray Barretto,1929,1,United States
5512,Stanley Turrentine,1934,1,United States
8816,Bud Powell,1924,1,United States
472599,Claude Ermelin,1939,1,France
169596,Kenny Clarke,1914,1,United States
192827,Pierre Michelot,1928,1,France
753989,Charles Greenlee,1927,1,United States
1002328,Harold E. Smith,,1,United States
302374,Joe Daley,1918,1,United States
481758,Roland Alexander,1935,1,United States
791427,Curtis Amy,1929,1,United States
871178,Dupree Bolton,1929,1,United States
1057787,Doug Sides,1942,1,United States
525892,Ray Crawford,1924,1,United States
364751,Victor Gaskin,1934,1,United States
638409,Alain Gandolfi,,1,France
629310,Alain Mion,1947,1,France
682422,Guy Boyer,1930,1,France
386008,Allan Tucker,,1,United States
151382,Cyro Baptista,1950,1,United States
115727,Erik Friedlander,1960,1,United States
372146,Greg Cohen,1953,1,United States
143426,Ikue Mori,1953,2,New York
298452,Kazunori Sugiyama,1950,1,United States
183093,Alan Dawson,1929,1,United States
9634,The Necks,1987,,Australia
1228568,Adam Chapman,,1,Sydney
432794,Anton Hagop,,1,Australia
250971,Chris Abrahams,1961,1,Sydney
357837,Lloyd Swanton,1960,1,Australia
696632,Mazen Murad,,1,United Kingdom
466806,Peter Cobbin,,1,United Kingdom
357836,Tony Buck,1961,1,Australia
640093,Chris Chafe,1952,1,Switzerland
863553,Donald Robinson,,1,United States
1078487,Idris Ackamoor,1951,1,United States
2445108,Ted Joans,1928,1,United States
956927,Sonny Lester,1924,1,United States
23,Tom Waits,1949,1,United States
245083,Cal Schenkel,1947,,United States
1075625,Geoff Howe,,1,United States
758498,George Kast,,1,United States
637843,Harry Bluestone,1907,1,United Kingdom
506628,Israel Baker,1919,1,United States
245078,Jerry Yester,1943,1,United States
389652,Jesse Ehrlich,,,United States
383832,Jim Hughart,1936,1,United States
637389,Joel Brodsky,1939,1,United States
390696,Murray Adler,,1,United States
1028387,Samuel Boghossian,1920,1,United States
5466,Shelly Manne,1920,1,United States
247773,Terry Dunavan,,1,United States
3416,Billie Holiday,1915,2,United States
554430,Burt Goldblatt,1924,1,United States
335635,Norman Granz,1918,1,United States
101,Frank Sinatra,1915,1,United States
33946,Nelson Riddle,1921,1,United States
267382,Aaron Bell,1922,1,United States
5431,Barney Kessel,1923,1,United States
958741,Bobby Tucker,1923,1,United States
109712,Charlie Shavers,1920,1,United States
40719,Chico Hamilton,1921,1,United States
438811,Herman Leonard,1923,1,United States
876373,Lenny McBrowne,1933,1,United States
204611,Paul Quinichette,1916,1,United States
486299,Red Callender,1916,1,United States
820143,Willie Smith,1910,1,United States
1141734,Bill Quinn,,1,United States
200655,David T. Walker,1941,1,United States
46922,Harold Land,1928,1,United States
374729,Henry Lewy,1926,1,United States
33071,Joe Sample,1939,1,United States
1014473,Thurman Green,1940,1,United States
64828,Wilton Felder,1940,1,United States
694703,Calo Scott,,,United States
295086,Enrico Rava,1939,1,Italy
45764,Jack Bruce,1943,1,United Kingdom
